BHK,Size,Area Locality,Bathroom,Floor_num,Total_floors,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family
1,300,9.714839329047969,1,3.0,3.0,1,0,0,0,0,0,0,0,1,1,0
2,1200,9.754687119616552,2,0.0,2.0,1,0,0,0,1,0,0,1,0,1,0
2,900,9.943076704420942,2,2.0,5.0,1,0,0,0,0,0,0,1,0,1,0
2,1050,9.681571913881358,2,2.0,5.0,1,0,0,0,1,0,0,1,0,0,0
1,379,9.989008490092889,2,23.0,23.0,1,0,0,0,0,0,1,1,0,0,0
2,600,9.618107136062195,1,1.0,2.0,0,1,1,0,0,0,0,1,0,0,1
4,1705,10.190814922159367,3,16.0,29.0,1,0,0,0,0,0,1,1,0,0,1
2,800,9.79991881700324,2,2.0,3.0,0,1,0,0,1,0,0,1,0,1,0
1,450,9.895194034442158,2,13.0,20.0,1,0,0,0,0,0,1,0,1,1,0
2,1374,9.826825720382221,2,2.0,3.0,0,1,0,0,1,0,0,1,0,1,0
2,900,9.848584461058472,1,3.0,5.0,1,0,0,0,0,0,0,1,0,1,0
2,1115,9.866741851967072,2,1.0,4.0,0,1,0,0,0,0,0,1,0,1,0
1,470,9.813990296482501,2,5.0,22.0,1,0,0,0,0,0,1,1,0,0,1
1,450,10.003354342910963,1,4.0,8.0,1,0,0,0,0,0,1,0,1,1,0
1,550,9.798443894648676,1,2.0,3.0,1,0,0,1,0,0,0,0,1,0,0
1,550,9.712040871168117,1,1.0,4.0,0,1,0,0,0,0,0,1,0,0,1
1,120,9.622919072710102,1,0.0,3.0,0,1,0,0,0,1,0,0,1,1,0
3,2000,10.211077036938322,3,3.0,6.0,0,1,0,1,0,0,0,0,0,1,0
2,600,9.909636036234946,2,1.0,2.0,0,1,0,0,1,0,0,0,0,1,0
3,1500,10.367135756577706,3,2.0,14.0,1,0,0,0,1,0,0,1,0,0,1
1,365,9.885675735840861,1,18.0,40.0,1,0,0,0,0,0,1,0,0,0,1
1,550,9.761240186446884,1,2.0,3.0,1,0,1,0,0,0,0,0,1,0,0
2,700,9.844649204289844,2,8.0,22.0,0,1,0,0,0,0,1,0,1,0,1
2,650,9.722155382776428,2,-1.0,9.0,1,0,0,0,0,0,1,1,0,0,1
2,900,9.731551454400257,2,1.0,1.0,0,1,1,0,0,0,0,0,1,0,0
2,1000,9.714839329047969,2,2.0,3.0,0,1,0,0,1,0,0,0,1,1,0
2,1200,9.681571913881358,2,3.0,4.0,0,1,0,0,1,0,0,1,0,1,0
2,800,9.778322238183843,2,2.0,2.0,1,0,1,0,0,0,0,1,0,1,0
1,450,9.779422702634893,1,3.0,4.0,1,0,0,1,0,0,0,1,0,0,0
1,500,9.681353284045585,1,0.0,2.0,0,1,0,0,0,0,0,0,1,1,0
3,1500,9.831470456144867,3,0.0,14.0,1,0,1,0,0,0,0,1,0,1,0
2,600,9.601011589546072,2,2.0,4.0,0,1,0,0,0,0,0,0,1,1,0
3,825,10.044951244107901,3,20.0,22.0,1,0,0,0,0,0,1,0,0,0,1
2,585,9.77653488794817,1,2.0,4.0,1,0,0,1,0,0,0,1,0,1,0
3,1250,11.260758123640748,3,5.0,8.0,1,0,0,0,0,0,1,1,0,1,0
2,1000,9.71947507710976,2,2.0,4.0,0,1,0,0,1,0,0,0,1,1,0
2,850,9.926282632888089,2,1.0,4.0,1,0,0,1,0,0,0,1,0,0,0
2,930,9.831280477051038,2,1.0,4.0,0,1,1,0,0,0,0,1,0,1,0
2,1000,10.367135756577706,2,2.0,2.0,0,1,0,0,1,0,0,1,0,1,0
2,850,9.671093989176716,2,2.0,2.0,0,1,1,0,0,0,0,0,1,1,0
1,200,9.663759740077765,1,2.0,4.0,1,0,0,1,0,0,0,0,1,0,0
1,478,9.912567019394144,2,4.0,11.0,1,0,0,0,0,0,1,1,0,1,0
2,888,10.072458761613763,2,9.0,20.0,1,0,0,0,0,0,1,1,0,1,0
3,1700,9.925586805712525,3,15.0,18.0,0,1,1,0,0,0,0,1,0,1,0
2,780,9.813990296482501,1,1.0,2.0,0,1,1,0,0,0,0,0,0,1,0
2,200,9.717578544770964,2,2.0,2.0,1,0,0,0,0,0,0,0,0,1,0
2,1060,9.624909471439025,2,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0
2,1100,9.848584461058472,2,2.0,5.0,1,0,0,0,0,0,0,1,0,1,0
2,1100,9.644815384075084,2,2.0,3.0,0,1,0,0,1,0,0,0,1,1,0
3,1900,9.762681170252375,3,1.0,2.0,1,0,0,0,1,0,0,1,0,1,0
3,1800,9.880449569681938,3,1.0,3.0,0,1,0,0,1,0,0,1,0,1,0
2,610,9.877976975561767,1,4.0,4.0,1,0,1,0,0,0,0,0,0,1,0
3,1000,9.797521843377266,2,1.0,2.0,0,1,0,0,1,0,0,0,1,1,0
4,1000,9.893809559564255,2,1.0,3.0,0,1,0,0,1,0,0,1,0,1,0
3,1200,10.282238596343088,3,5.0,12.0,1,0,0,0,0,0,1,1,0,1,0
2,715,11.260758123640748,2,5.0,10.0,1,0,0,0,0,0,1,0,0,1,0
2,800,9.618107136062195,2,1.0,3.0,0,1,1,0,0,0,0,1,0,1,0
3,1450,9.712653391463352,3,0.0,2.0,0,1,0,0,0,0,0,1,0,1,0
3,1600,9.824387418861564,3,2.0,5.0,0,1,0,0,1,0,0,0,0,1,0
3,1350,9.699490041233883,2,2.0,5.0,1,0,0,0,0,0,0,1,0,1,0
4,3000,10.204595261939511,4,1.0,4.0,1,0,0,1,0,0,0,1,0,1,0
3,1088,10.017611273795017,3,16.0,37.0,1,0,0,0,0,0,1,1,0,1,0
1,450,9.740341751667698,1,1.0,4.0,1,0,0,0,0,0,0,1,0,1,0
2,1200,9.782971052577299,2,2.0,3.0,0,1,0,0,1,0,0,1,0,1,0
2,750,9.994352435673166,2,10.0,20.0,1,0,0,0,0,0,1,0,1,1,0
1,545,9.817061500992661,1,2.0,3.0,0,1,0,1,0,0,0,0,0,1,0
2,900,9.644815384075084,1,0.0,2.0,0,1,0,0,1,0,0,0,0,1,0
2,500,9.82115289111942,2,1.0,2.0,0,1,0,0,1,0,0,0,0,1,0
4,4761,10.150997982502798,6,1.0,35.0,1,0,0,0,1,0,0,1,0,0,0
1,550,11.260758123640748,2,7.0,10.0,1,0,0,0,0,0,1,0,0,1,0
1,450,9.7205277800855,1,1.0,3.0,1,0,0,1,0,0,0,0,1,1,0
3,1121,10.1035701288128,2,30.0,45.0,1,0,0,0,0,0,1,0,0,1,0
2,600,9.61026735586067,1,0.0,2.0,0,1,0,0,0,1,0,0,1,0,0
3,1600,10.109809855222872,3,2.0,3.0,1,0,1,0,0,0,0,1,0,0,0
2,1150,9.81972955127346,2,2.0,4.0,1,0,0,0,0,0,0,0,1,1,0
2,900,9.719812267239877,2,1.0,3.0,0,1,1,0,0,0,0,1,0,1,0
3,1800,10.00452533007441,3,19.0,30.0,0,1,0,0,1,0,0,0,1,0,0
2,1000,9.83437335714132,2,25.0,32.0,0,1,1,0,0,0,0,1,0,1,0
3,1400,9.884409070774922,3,2.0,4.0,0,1,0,0,0,0,0,1,0,1,0
1,422,9.666629381926395,2,9.0,15.0,1,0,0,0,0,0,1,1,0,0,1
1,425,9.761240186446884,2,9.0,14.0,1,0,0,0,0,0,1,1,0,0,0
3,950,9.812773856645698,2,3.0,7.0,1,0,1,0,0,0,0,1,0,1,0
1,450,9.773639665841069,1,4.0,4.0,1,0,0,0,0,0,0,1,0,1,0
1,550,10.02338486901019,2,6.0,8.0,1,0,0,0,0,0,1,0,0,1,0
4,1250,10.23026144700584,4,2.0,7.0,1,0,0,0,0,0,1,0,0,0,1
2,720,9.9791989181525,2,4.0,7.0,1,0,0,0,0,0,1,0,1,1,0
2,640,9.863818074394375,2,21.0,21.0,1,0,0,0,0,0,1,1,0,0,1
3,1800,11.260758123640748,4,3.0,7.0,1,0,0,0,0,0,1,1,0,1,0
2,700,10.031781769110715,2,3.0,8.0,1,0,0,0,0,0,1,0,0,0,1
3,1915,10.185133646555533,4,8.0,23.0,0,1,0,0,0,0,1,1,0,0,1
1,500,9.807515089765907,1,0.0,2.0,1,0,1,0,0,0,0,0,1,0,0
1,550,9.644815384075084,1,2.0,3.0,0,1,0,0,1,0,0,1,0,1,0
2,1153,9.695296344423044,2,15.0,19.0,0,1,1,0,0,0,0,1,0,0,1
2,720,9.740097392256887,2,4.0,4.0,1,0,0,0,0,1,0,1,0,1,0
1,400,9.784959597769017,1,3.0,3.0,1,0,0,0,0,0,0,1,0,1,0
2,1100,9.830274061664127,2,0.0,1.0,0,1,1,0,0,0,0,0,1,1,0
1,650,9.752373112531398,1,3.0,3.0,0,1,0,0,1,0,0,1,0,1,0
1,640,9.909124869486732,2,11.0,23.0,0,1,0,0,0,0,1,0,0,1,0
2,70,9.775088226638546,2,1.0,4.0,0,1,0,1,0,0,0,1,0,1,0
3,1600,10.02603642013734,3,2.0,5.0,1,0,0,0,1,0,0,1,0,1,0
2,600,9.822386762921722,1,2.0,3.0,1,0,0,0,0,0,1,0,1,0,1
3,850,10.282238596343088,3,5.0,8.0,0,1,0,0,0,0,1,0,1,0,0
2,750,9.732210571767421,2,2.0,4.0,1,0,0,0,0,1,0,1,0,1,0
2,100,9.861837023289908,2,3.0,3.0,0,1,0,1,0,0,0,0,1,0,0
2,500,9.717238681354232,1,2.0,4.0,1,0,0,0,0,0,0,0,1,0,0
2,2000,9.775850646042187,2,0.0,3.0,0,1,0,0,1,0,0,0,1,1,0
3,1110,9.601011589546072,2,3.0,5.0,0,1,0,0,0,0,0,1,0,1,0
2,48,9.784959597769017,2,1.0,3.0,0,1,0,1,0,0,0,0,1,1,0
2,700,9.84754460477678,2,0.0,2.0,0,1,1,0,0,0,0,1,0,1,0
2,800,9.822386762921722,2,2.0,2.0,0,1,1,0,0,0,0,0,1,1,0
2,500,9.654064642451136,1,4.0,5.0,1,0,0,0,0,1,0,0,1,0,0
2,500,9.550109425586118,2,2.0,4.0,1,0,0,1,0,0,0,1,0,1,0
2,300,9.761240186446884,2,0.0,4.0,1,0,0,0,0,0,0,1,0,1,0
3,1550,10.013544636527918,3,1.0,3.0,1,0,1,0,0,0,0,0,1,0,0
2,1000,9.681571913881358,2,2.0,3.0,1,0,0,0,1,0,0,1,0,1,0
1,500,9.863818074394375,1,3.0,4.0,0,1,0,0,0,0,1,0,1,1,0
2,845,9.941599073264484,2,7.0,8.0,0,1,0,0,0,0,1,0,0,1,0
3,1358,10.212955505753603,4,40.0,50.0,1,0,0,0,0,0,1,1,0,0,1
2,110,9.969729264410953,1,2.0,3.0,0,1,0,1,0,0,0,1,0,1,0
3,1650,9.997709057267619,3,2.0,14.0,0,1,1,0,0,0,0,1,0,0,1
1,600,9.717578544770964,1,3.0,4.0,0,1,0,0,0,0,0,1,0,1,0
1,125,9.639672474851261,1,1.0,2.0,0,1,0,1,0,0,0,0,1,1,0
1,650,9.795514904106787,2,18.0,19.0,0,1,0,0,0,0,1,0,0,1,0
1,450,9.671068873171329,1,2.0,2.0,1,0,1,0,0,0,0,0,1,1,0
2,300,9.61026735586067,1,0.0,1.0,1,0,0,0,0,1,0,0,1,0,0
1,480,9.714839329047969,1,4.0,4.0,1,0,0,0,0,0,1,0,1,1,0
2,650,10.04730665139955,2,5.0,6.0,1,0,0,0,0,0,1,1,0,1,0
2,1100,9.780447541221744,2,2.0,3.0,0,1,0,0,0,0,0,1,0,1,0
2,1050,9.771270664376152,2,3.0,3.0,1,0,0,0,1,0,0,1,0,1,0
1,500,9.714839329047969,1,2.0,3.0,0,1,0,0,0,0,0,0,1,1,0
1,25,9.671068873171329,1,2.0,5.0,1,0,0,1,0,0,0,0,1,1,0
1,400,9.868373160946007,1,3.0,4.0,1,0,0,1,0,0,0,0,0,1,0
1,500,9.729717740216032,1,1.0,3.0,0,1,1,0,0,0,0,0,0,1,0
3,1800,9.748615387793661,3,1.0,2.0,1,0,1,0,0,0,0,1,0,0,0
2,1155,9.624909471439025,2,3.0,4.0,0,1,0,0,0,0,0,1,0,0,1
3,1500,9.76452142200678,3,0.0,5.0,0,1,0,0,0,0,0,0,0,1,0
3,1100,9.784959597769017,2,1.0,1.0,0,1,0,0,0,1,0,1,0,0,1
2,1000,9.729717740216032,2,2.0,4.0,0,1,1,0,0,0,0,1,0,1,0
3,2500,10.013544636527918,3,0.0,1.0,1,0,1,0,0,0,0,0,1,1,0
4,3250,9.999707104160528,5,12.0,17.0,1,0,0,0,1,0,0,1,0,1,0
3,1788,9.887639422267542,3,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1
1,150,9.753808532757168,1,1.0,2.0,1,0,0,0,0,1,0,0,1,1,0
2,625,9.941599073264484,2,6.0,14.0,1,0,0,0,0,0,1,1,0,0,0
2,740,9.717280326989236,2,2.0,3.0,0,1,1,0,0,0,0,0,1,1,0
1,460,9.723814647341825,1,3.0,4.0,0,1,0,0,0,0,0,1,0,1,0
2,1000,9.74753333599368,1,1.0,3.0,1,0,0,0,0,0,0,1,0,1,0
3,1050,10.282238596343088,3,6.0,8.0,1,0,0,0,0,0,1,1,0,0,1
1,300,9.630076325236253,1,0.0,4.0,1,0,0,0,0,1,0,0,1,1,0
3,1100,9.816774156813151,3,3.0,5.0,0,1,0,0,0,0,0,0,1,0,1
1,600,9.699490041233883,1,5.0,5.0,1,0,0,0,0,0,0,1,0,1,0
1,700,9.908582873502302,1,1.0,2.0,0,1,1,0,0,0,0,1,0,1,0
1,700,9.83749212735276,1,4.0,5.0,0,1,0,1,0,0,0,0,1,1,0
2,50,9.757266130959568,2,2.0,4.0,1,0,0,1,0,0,0,1,0,1,0
3,1834,9.92691551259201,3,12.0,30.0,0,1,0,0,1,0,0,1,0,1,0
5,960,9.63948942721803,2,0.0,1.0,0,1,0,0,0,1,0,0,1,1,0
4,2500,10.194775686006636,6,24.0,55.0,1,0,0,0,0,0,1,1,0,1,0
2,800,9.863818074394375,1,4.0,4.0,0,1,0,0,0,1,0,0,0,1,0
1,500,9.680348980630775,1,0.0,2.0,0,1,1,0,0,0,0,0,1,1,0
1,75,9.935251721361958,1,2.0,4.0,1,0,0,1,0,0,0,0,1,1,0
1,350,9.70519868340429,1,1.0,2.0,1,0,0,0,0,1,0,1,0,1,0
3,120,9.92045455728478,2,2.0,5.0,0,1,0,0,0,1,0,0,0,1,0
2,400,9.702853657910048,1,0.0,1.0,1,0,0,0,0,1,0,0,1,1,0
1,300,10.036422253769135,1,2.0,3.0,0,1,0,0,0,0,0,1,0,1,0
1,450,10.23026144700584,1,1.0,5.0,0,1,0,0,0,0,1,0,0,1,0
2,700,9.746340205271457,1,0.0,2.0,0,1,0,0,0,1,0,1,0,1,0
2,1100,9.801167140528456,2,1.0,4.0,0,1,0,0,1,0,0,0,1,1,0
3,1150,10.034715544752794,3,7.0,41.0,1,0,0,0,0,0,1,0,1,1,0
3,1600,9.875138499093056,3,4.0,4.0,1,0,0,0,1,0,0,1,0,1,0
3,1500,9.882094295764672,3,3.0,4.0,1,0,1,0,0,0,0,1,0,0,1
2,750,9.970631289762181,2,8.0,16.0,1,0,0,0,0,0,1,0,1,1,0
2,800,9.795261431816382,2,5.0,7.0,0,1,0,0,1,0,0,0,1,1,0
1,500,9.71947507710976,1,0.0,5.0,0,1,0,0,1,0,0,0,1,1,0
3,1500,9.863818074394375,3,3.0,6.0,0,1,0,0,1,0,0,1,0,1,0
1,455,9.740341751667698,1,2.0,4.0,1,0,0,0,0,0,0,1,0,1,0
3,1100,9.885552316674708,2,4.0,4.0,1,0,1,0,0,0,0,1,0,1,0
1,330,9.837710430519074,1,20.0,22.0,0,1,0,0,0,0,1,0,1,1,0
3,1540,9.924225972151216,2,3.0,4.0,1,0,1,0,0,0,0,0,0,0,0
2,850,9.860205228700261,2,2.0,3.0,0,1,1,0,0,0,0,1,0,1,0
1,300,9.861421672935846,1,1.0,3.0,1,0,0,1,0,0,0,0,0,0,0
2,550,9.71947507710976,1,4.0,4.0,1,0,0,0,1,0,0,0,1,0,0
3,2100,9.959198075722163,3,10.0,20.0,0,1,0,0,1,0,0,1,0,1,0
1,500,9.723814647341825,1,2.0,2.0,1,0,0,0,0,0,1,1,0,0,0
2,500,9.694786116615093,1,2.0,3.0,0,1,0,1,0,0,0,0,1,1,0
3,1000,9.863818074394375,2,1.0,24.0,0,1,0,1,0,0,0,0,1,1,0
2,1025,9.842978187626933,2,3.0,3.0,0,1,0,0,0,0,0,1,0,0,1
2,650,9.678052897985241,2,3.0,5.0,1,0,0,0,1,0,0,0,1,1,0
1,400,9.710004157277206,1,3.0,4.0,0,1,0,0,0,0,0,0,1,1,0
4,1200,9.790892258669702,2,5.0,10.0,0,1,0,0,0,1,0,0,0,1,0
1,600,9.601011589546072,1,3.0,5.0,0,1,0,0,0,0,0,1,0,1,0
3,1100,9.830274061664127,2,1.0,3.0,1,0,0,0,0,0,0,1,0,1,0
2,900,9.869601368285274,2,3.0,4.0,0,1,0,1,0,0,0,1,0,1,0
1,225,9.954104229610078,1,4.0,7.0,1,0,0,0,0,0,1,1,0,0,0
5,1880,9.880449569681938,2,2.0,2.0,1,0,0,0,0,1,0,0,1,0,0
3,850,9.837710430519074,3,1.0,1.0,1,0,0,0,0,1,0,1,0,1,0
2,75,9.851418003682703,2,1.0,3.0,0,1,0,1,0,0,0,0,1,1,0
2,1000,9.63767973393373,2,0.0,1.0,0,1,1,0,0,0,0,0,1,1,0
3,1300,9.857765707739745,2,3.0,3.0,0,1,0,0,0,0,0,0,0,1,0
2,600,9.74753333599368,2,0.0,2.0,0,1,1,0,0,0,0,0,1,1,0
2,900,9.63767973393373,2,0.0,3.0,0,1,1,0,0,0,0,1,0,1,0
2,450,9.8007046050799,1,4.0,4.0,0,1,0,1,0,0,0,1,0,1,0
3,1600,9.851418003682703,3,2.0,3.0,0,1,0,0,0,0,0,1,0,0,1
1,600,9.68338664747275,1,3.0,3.0,0,1,0,0,0,0,0,0,1,1,0
1,375,9.837710430519074,1,6.0,24.0,1,0,0,0,0,0,1,0,1,1,0
3,200,9.644815384075084,1,1.0,1.0,0,1,0,0,1,0,0,0,1,1,0
2,1000,10.100679386607489,2,4.0,5.0,0,1,0,1,0,0,0,1,0,1,0
1,350,9.613733167377603,1,1.0,1.0,1,0,0,0,0,1,0,0,1,0,0
2,1600,9.746974737509149,3,1.0,2.0,0,1,0,0,1,0,0,0,1,0,1
1,200,9.642754528953501,1,2.0,2.0,0,1,0,0,0,1,0,0,0,1,0
2,500,9.851418003682703,2,1.0,5.0,0,1,0,0,1,0,0,1,0,1,0
2,1800,9.926282632888089,2,0.0,3.0,1,0,0,1,0,0,0,0,0,0,0
2,750,9.806342168362068,1,0.0,2.0,0,1,0,0,0,0,0,1,0,1,0
2,1000,9.644815384075084,2,0.0,2.0,1,0,0,0,1,0,0,1,0,0,0
2,535,9.761240186446884,1,3.0,4.0,0,1,0,0,0,0,0,0,1,1,0
2,950,9.869601368285274,2,3.0,3.0,1,0,0,1,0,0,0,0,1,1,0
3,950,9.956923282935682,3,15.0,17.0,1,0,0,0,0,0,1,0,1,1,0
1,450,9.761240186446884,1,1.0,3.0,1,0,0,1,0,0,0,0,1,1,0
1,540,9.762874221553261,1,2.0,3.0,0,1,0,0,1,0,0,1,0,1,0
2,1650,10.176421972288772,2,2.0,4.0,1,0,0,1,0,0,0,0,0,0,0
2,1283,10.367135756577706,2,5.0,34.0,0,1,0,0,1,0,0,0,1,0,0
3,1650,9.901274670580026,3,5.0,5.0,1,0,0,0,1,0,0,1,0,0,1
3,1580,9.970631289762181,3,3.0,3.0,1,0,0,0,0,0,0,0,1,0,0
2,950,9.784959597769017,2,2.0,3.0,0,1,0,1,0,0,0,0,1,1,0
2,1200,9.688902238662699,2,0.0,2.0,0,1,0,0,0,0,0,0,1,1,0
2,700,9.945864724343112,2,3.0,4.0,1,0,0,0,0,0,1,0,0,0,0
1,410,9.87328332244296,1,4.0,7.0,1,0,0,0,0,0,1,0,1,1,0
3,1600,9.901274670580026,3,4.0,5.0,0,1,0,0,1,0,0,1,0,1,0
1,305,9.87666726582894,1,2.0,24.0,1,0,0,0,0,0,1,0,1,1,0
3,1300,10.038769527210224,3,6.0,30.0,1,0,0,0,0,0,1,0,1,0,0
2,900,9.823321212875513,2,0.0,9.0,0,1,0,1,0,0,0,1,0,1,0
3,1100,9.894690256210012,2,0.0,2.0,0,1,0,0,0,1,0,1,0,1,0
2,1100,9.740341751667698,2,2.0,5.0,1,0,0,0,0,0,0,0,1,1,0
2,800,9.715967454661953,1,0.0,1.0,0,1,0,0,0,1,0,0,1,0,0
2,445,9.734807534467324,2,4.0,4.0,1,0,0,1,0,0,0,0,1,1,0
1,1000,9.622919072710102,1,0.0,1.0,0,1,0,0,0,1,0,1,0,1,0
1,520,9.83437335714132,1,3.0,4.0,0,1,1,0,0,0,0,1,0,1,0
2,200,9.710767217095004,2,0.0,1.0,1,0,0,0,1,0,0,0,1,0,0
1,400,9.683467170099838,1,0.0,1.0,0,1,0,0,0,1,0,0,1,1,0
1,600,9.699490041233883,1,2.0,4.0,0,1,0,0,0,0,0,0,1,1,0
2,700,9.598961047073342,2,0.0,2.0,1,0,0,0,0,1,0,1,0,1,0
3,1350,10.047106159481729,3,5.0,12.0,1,0,0,0,0,0,1,0,1,0,1
2,890,10.16005815795543,2,45.0,77.0,1,0,0,0,0,0,1,1,0,0,1
2,550,9.76732354834736,2,3.0,5.0,1,0,0,1,0,0,0,0,1,0,0
2,700,9.763287750716119,3,1.0,2.0,1,0,1,0,0,0,0,0,1,1,0
2,1492,10.367135756577706,2,4.0,31.0,0,1,0,0,1,0,0,1,0,1,0
2,400,9.851418003682703,1,3.0,3.0,1,0,0,0,0,0,1,0,0,1,0
2,700,9.719173046305452,1,0.0,2.0,0,1,0,0,0,1,0,0,1,0,0
1,250,9.618405240489187,1,0.0,2.0,0,1,0,0,0,0,0,0,1,1,0
2,1300,9.901274670580026,2,3.0,5.0,1,0,0,0,1,0,0,1,0,1,0
2,700,9.747041339825927,2,0.0,2.0,0,1,1,0,0,0,0,0,1,1,0
2,1000,9.849650690745083,2,3.0,5.0,1,0,0,0,1,0,0,0,0,0,0
2,700,9.793898074741449,2,0.0,2.0,0,1,0,1,0,0,0,0,0,1,0
1,100,9.642042510106224,2,2.0,3.0,0,1,0,0,0,0,0,1,0,1,0
3,2750,10.060814310868622,4,5.0,9.0,1,0,0,0,0,0,0,1,0,0,0
2,900,9.83437335714132,2,1.0,3.0,0,1,1,0,0,0,0,0,1,1,0
2,500,9.715783335472487,2,0.0,2.0,1,0,1,0,0,0,0,0,0,1,0
2,90,9.671588074523719,1,0.0,3.0,0,1,0,0,1,0,0,0,1,1,0
3,1618,9.840579073394357,3,2.0,4.0,0,1,0,0,0,0,0,1,0,1,0
2,800,9.630893547147483,1,1.0,2.0,0,1,0,0,0,1,0,0,1,1,0
2,750,9.740097392256887,1,1.0,2.0,1,0,0,0,0,1,0,1,0,1,0
2,900,9.737592970330239,2,2.0,4.0,0,1,0,0,1,0,0,1,0,1,0
3,930,9.734253548816389,2,2.0,8.0,0,1,1,0,0,0,0,1,0,0,1
2,950,10.137289758834562,2,0.0,1.0,1,0,0,0,0,1,0,0,1,1,0
2,400,9.663759740077765,1,2.0,4.0,1,0,0,1,0,0,0,0,1,0,0
2,805,9.771312783193787,2,5.0,6.0,1,0,0,0,0,0,0,0,0,1,0
2,850,9.795372998386448,2,1.0,3.0,1,0,0,0,0,0,0,1,0,0,1
2,1400,9.781737063209757,2,0.0,4.0,0,1,0,0,1,0,0,0,1,1,0
2,1440,9.899495807412602,2,2.0,3.0,1,0,0,1,0,0,0,1,0,0,0
3,1350,9.806784304389783,3,0.0,1.0,0,1,1,0,0,0,0,0,0,0,0
2,650,9.697178283226274,2,2.0,3.0,0,1,0,0,1,0,0,0,1,0,1
3,773,9.8816898240081,2,2.0,12.0,1,0,0,0,0,0,0,1,0,0,0
1,550,9.69215295691137,1,1.0,2.0,0,1,1,0,0,0,0,0,1,1,0
1,150,9.805508579285414,1,2.0,3.0,0,1,0,0,0,0,0,0,1,1,0
2,750,9.808420988961828,2,4.0,4.0,0,1,1,0,0,0,0,0,1,1,0
2,1200,9.787396137002302,2,0.0,3.0,0,1,1,0,0,0,0,1,0,1,0
3,2080,9.94760666674008,3,2.0,5.0,1,0,0,0,0,0,0,1,0,0,1
2,1200,9.712040871168117,2,0.0,4.0,0,1,0,0,0,0,0,1,0,1,0
2,790,9.70519868340429,2,3.0,7.0,0,1,0,0,0,0,1,0,1,1,0
2,450,9.665475174466074,1,0.0,2.0,0,1,0,1,0,0,0,0,1,1,0
1,400,9.7140954527554,1,0.0,2.0,1,0,0,0,0,1,0,1,0,0,0
1,600,9.571312065259516,1,1.0,2.0,1,0,0,0,0,1,0,0,1,1,0
2,1150,9.760139587032823,2,1.0,2.0,0,1,1,0,0,0,0,1,0,0,0
2,1000,9.738431128410156,2,2.0,3.0,0,1,0,0,1,0,0,0,1,1,0
1,240,9.669114026532446,1,0.0,4.0,1,0,0,0,0,1,0,0,1,0,0
3,1700,9.997709057267619,3,7.0,11.0,1,0,1,0,0,0,0,1,0,1,0
3,1200,9.83749212735276,2,10.0,10.0,0,1,0,1,0,0,0,1,0,0,1
2,800,9.796725320669637,2,1.0,2.0,0,1,1,0,0,0,0,1,0,1,0
3,2400,9.943076704420942,3,0.0,8.0,1,0,0,0,0,0,0,1,0,0,0
1,500,9.820648339629336,1,3.0,4.0,0,1,0,0,0,0,0,1,0,1,0
1,390,9.764232336902225,1,3.0,4.0,1,0,0,0,0,0,1,0,1,1,0
2,670,10.282238596343088,2,17.0,22.0,1,0,0,0,0,0,1,0,1,1,0
2,700,9.735131708315787,1,0.0,3.0,0,1,1,0,0,0,0,1,0,1,0
2,710,10.077442025963904,2,15.0,18.0,1,0,0,0,0,0,1,1,0,1,0
3,1200,9.851408807166997,2,2.0,4.0,0,1,0,0,0,0,0,0,0,1,0
3,1800,9.918789416668348,3,3.0,4.0,1,0,0,1,0,0,0,1,0,1,0
1,450,9.807515089765907,1,3.0,4.0,1,0,1,0,0,0,0,0,1,0,0
3,999,9.983031715291439,2,14.0,23.0,1,0,0,0,0,0,1,1,0,0,1
3,1700,9.90268925653831,3,1.0,3.0,1,0,0,0,0,1,0,1,0,0,0
2,1000,9.731551454400257,2,2.0,3.0,0,1,1,0,0,0,0,1,0,1,0
2,1100,9.79264250104019,2,1.0,5.0,0,1,0,0,1,0,0,1,0,1,0
1,100,9.669130407488488,1,1.0,2.0,1,0,0,0,0,0,0,1,0,1,0
2,1300,9.848467856292537,2,2.0,3.0,0,1,0,1,0,0,0,0,1,0,0
2,1000,9.830274061664127,2,3.0,4.0,0,1,0,0,0,0,0,1,0,1,0
2,900,9.814126231446245,2,0.0,2.0,0,1,0,0,0,0,0,1,0,1,0
3,1350,10.23041924860899,4,65.0,76.0,1,0,0,0,0,0,1,1,0,0,1
3,1800,9.851418003682703,4,2.0,2.0,1,0,0,0,1,0,0,1,0,1,0
2,1340,9.880859484730658,2,7.0,16.0,0,1,1,0,0,0,0,1,0,0,1
1,400,9.571312065259516,1,0.0,2.0,1,0,0,0,0,1,0,0,1,1,0
2,800,9.769498700374834,2,1.0,1.0,0,1,0,0,0,1,0,0,1,1,0
1,700,9.784959597769017,1,0.0,2.0,0,1,1,0,0,0,0,0,1,1,0
2,450,9.731622324845672,1,1.0,4.0,1,0,0,1,0,0,0,0,1,0,0
4,1450,10.031781769110715,4,30.0,44.0,1,0,0,0,0,0,1,0,1,1,0
